step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
249,CASH_OUT,238108.57,C1307685375,428.0,0.0,C392864218,2848.21,240956.79,0,0
249,CASH_OUT,108181.98,C685305666,237325.0,129143.02,C1099066639,143365.72,251547.7,0,0
249,CASH_OUT,282470.41,C1984193590,129143.02,0.0,C1329390956,430804.55,713274.96,0,0
249,CASH_OUT,135333.95,C573162685,103393.0,0.0,C1130301341,1449478.94,1584812.89,0,0
249,PAYMENT,57570.85,C1645737806,0.0,0.0,M224044721,0.0,0.0,0,0
249,PAYMENT,7610.01,C1483343608,40214.0,32603.99,M873086308,0.0,0.0,0,0
249,PAYMENT,10533.55,C1769603372,32603.99,22070.44,M827149724,0.0,0.0,0,0
249,PAYMENT,4317.74,C966316171,620.0,0.0,M1553742785,0.0,0.0,0,0
249,CASH_OUT,181563.6,C1700143647,0.0,0.0,C1202842917,205627.69,387191.29,0,0
249,TRANSFER,244407.9,C1043116676,1053.0,0.0,C507886487,166634.4,411042.3,0,0
249,PAYMENT,9004.19,C1095708994,12398.0,3393.81,M2091931801,0.0,0.0,0,0
249,PAYMENT,11856.81,C681757642,11424.0,0.0,M1942086856,0.0,0.0,0,0
249,CASH_IN,78449.74,C1270619859,14563.0,93012.74,C2004879567,101589.81,23140.07,0,0
249,PAYMENT,14630.71,C892793773,93012.74,78382.03,M200573530,0.0,0.0,0,0
249,PAYMENT,14731.59,C2012205128,78382.03,63650.43,M1544426208,0.0,0.0,0,0
249,CASH_OUT,237863.5,C1588017495,20226.0,0.0,C32588290,287868.27,525731.77,0,0
249,PAYMENT,1058.42,C1903072907,31692.0,30633.58,M2013951358,0.0,0.0,0,0
249,CASH_IN,302561.06,C1413472653,58555.0,361116.06,C537746135,0.0,0.0,0,0
249,CASH_OUT,181792.31,C867502044,30316.0,0.0,C1233580421,1226775.25,1408567.55,0,0
249,CASH_OUT,238046.23,C921306607,19845.0,0.0,C398964620,11099.58,249145.81,0,0
249,CASH_OUT,209784.37,C501229513,12194.0,0.0,C40805309,6981.99,216766.36,0,0
249,PAYMENT,10148.9,C913870449,0.0,0.0,M770237573,0.0,0.0,0,0
249,CASH_OUT,28378.81,C1263229354,18968.0,0.0,C996573195,544561.23,572940.04,0,0
249,PAYMENT,20072.31,C1460265317,0.0,0.0,M636548851,0.0,0.0,0,0
249,CASH_IN,218051.89,C1331098116,1187.0,219238.89,C32264403,463633.33,245581.44,0,0
249,TRANSFER,1663717.63,C1589736525,40055.0,0.0,C1588849650,0.0,1663717.63,0,0
