step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
211,CASH_IN,142098.23,C584799763,7485332.73,7627430.96,C1613364665,521710.24,379612.01,0,0
211,CASH_IN,33357.73,C817993713,7627430.96,7660788.68,C1833792516,428370.99,395013.26,0,0
211,CASH_IN,3284.24,C754524245,7660788.68,7664072.93,C1293805650,1149416.19,980743.15,0,0
211,CASH_IN,201852.11,C370418037,7664072.93,7865925.04,C2075255678,10544021.58,10342169.46,0,0
211,CASH_IN,137217.58,C1845986922,7865925.04,8003142.62,C624697027,2593928.05,2456710.47,0,0
211,CASH_IN,90697.64,C1380313668,8003142.62,8093840.26,C1989964795,553123.18,462425.54,0,0
211,CASH_IN,13124.31,C928748497,8093840.26,8106964.57,C1345436623,231473.0,204772.85,0,0
211,CASH_IN,41829.74,C15930310,8106964.57,8148794.31,C633812409,379976.9,181120.66,0,0
211,CASH_IN,417151.27,C1385558372,8148794.31,8565945.58,C184448053,552215.03,135063.76,0,0
211,CASH_IN,66784.49,C805250744,8565945.58,8632730.07,C1957087051,124226.48,57441.99,0,0
211,CASH_IN,20512.71,C1146224013,8632730.07,8653242.78,C1500556384,469391.26,448878.55,0,0
211,CASH_IN,92926.87,C1554299874,8653242.78,8746169.64,C1308714375,220545.06,127618.19,0,0
211,CASH_IN,166502.57,C558329795,8746169.64,8912672.22,C678521312,909597.24,743094.67,0,0
211,CASH_IN,26223.29,C2002470837,8912672.22,8938895.51,C552046377,333129.06,306905.77,0,0
211,CASH_IN,261500.34,C1009611078,8938895.51,9200395.85,C989246028,1018005.15,829008.07,0,0
211,CASH_IN,106089.92,C1169139338,9200395.85,9306485.77,C1294242875,270976.33,164886.41,0,0
211,CASH_IN,111324.27,C1603072139,9306485.77,9417810.04,C2028730873,311136.59,199812.32,0,0
211,CASH_IN,6296.68,C1925669408,9417810.04,9424106.72,C1345199853,1626502.42,1620205.74,0,0
211,CASH_IN,55255.88,C624401023,9424106.72,9479362.6,C1769858005,2661312.58,2606056.69,0,0
211,CASH_IN,229018.64,C487908261,9479362.6,9708381.24,C1155050764,574496.51,345477.87,0,0
211,CASH_IN,144414.73,C631521316,9708381.24,9852795.98,C1693561644,1206733.98,1062319.25,0,0
211,CASH_IN,5415.19,C1824252114,9852795.98,9858211.16,C441115588,306239.59,300824.4,0,0
211,CASH_IN,12405.26,C1967549272,9858211.16,9870616.43,C210068183,206194.93,193789.66,0,0
211,CASH_IN,22528.98,C1341499294,9870616.43,9893145.4,C950762456,645076.78,622547.8,0,0
211,CASH_IN,94766.31,C1222081316,9893145.4,9987911.71,C761664271,11556014.71,11930443.3,0,0
211,CASH_IN,188805.6,C2077867932,9987911.71,10176717.31,C131655547,986987.33,798181.73,0,0
211,CASH_IN,291102.2,C1032001300,10176717.31,10467819.5,C1283879924,1098540.72,807438.52,0,0
211,CASH_IN,227658.53,C1596497517,10467819.5,10695478.04,C262726054,246565.17,18906.64,0,0
211,CASH_IN,111078.66,C752210167,10695478.04,10806556.7,C1170489389,218023.79,249363.61,0,0
211,CASH_IN,429935.62,C449228718,10806556.7,11236492.32,C201927382,1309507.83,879572.21,0,0
211,CASH_IN,274369.08,C1062740053,11236492.32,11510861.4,C1925818942,570582.77,296213.69,0,0
211,CASH_IN,349514.46,C605559333,11510861.4,11860375.86,C1136189635,1762537.69,1413023.23,0,0
211,CASH_IN,240073.07,C650650681,11860375.86,12100448.93,C1642283845,3941334.78,3701261.7,0,0
211,CASH_IN,120712.93,C157045905,12100448.93,12221161.85,C85039902,1167298.47,1046585.54,0,0
211,CASH_IN,209131.08,C2004391783,12221161.85,12430292.93,C1061680254,245713.65,36582.57,0,0
211,CASH_IN,133184.13,C324367007,12430292.93,12563477.06,C1295803638,507624.59,374440.46,0,0
211,CASH_IN,169653.91,C1952150816,12563477.06,12733130.97,C1763869775,294410.79,218736.1,0,0
211,CASH_OUT,24006.19,C533221350,8330.0,0.0,C2014467062,0.0,24006.19,0,0
211,PAYMENT,310.62,C741880023,0.0,0.0,M339832389,0.0,0.0,0,0
211,PAYMENT,644.74,C1000139672,10708.0,10063.26,M1727407218,0.0,0.0,0,0
211,CASH_OUT,93938.63,C186978035,14893.0,0.0,C41028788,13381300.57,13475239.2,0,0
211,TRANSFER,787145.13,C336161428,0.0,0.0,C513449628,964735.0,1751880.14,0,0
211,CASH_IN,330992.83,C1209373606,62544.0,393536.83,C776623244,0.0,0.0,0,0
211,PAYMENT,3619.5,C530053986,393536.83,389917.33,M1013333237,0.0,0.0,0,0
211,PAYMENT,2318.08,C1675934759,14895.0,12576.92,M126393182,0.0,0.0,0,0
211,CASH_OUT,39982.26,C660876326,762.0,0.0,C216758676,18955.37,58937.63,0,0
211,CASH_IN,24700.66,C711474603,10796.0,35496.66,C888421677,35944.31,11243.65,0,0
211,TRANSFER,1270090.52,C1814800709,35496.66,0.0,C226220391,5125455.38,6395545.9,0,0
211,TRANSFER,350686.68,C800755189,0.0,0.0,C979864150,1075449.7,1788242.96,0,0
211,CASH_IN,179400.53,C700027192,20767.0,200167.53,C12622148,260597.28,81196.75,0,0
211,CASH_IN,51252.67,C1121416385,51334.0,102586.67,C1622046866,1123179.88,1071927.21,0,0
211,CASH_OUT,62275.48,C1929874527,102586.67,40311.19,C2104937042,810664.02,872939.5,0,0
211,CASH_OUT,158753.02,C136934127,40311.19,0.0,C471450373,5551250.15,5710003.16,0,0
211,CASH_OUT,32398.91,C1845232259,14523.0,0.0,C1783473908,0.0,32398.91,0,0
211,PAYMENT,6476.92,C351535745,0.0,0.0,M1541280052,0.0,0.0,0,0
211,CASH_OUT,61073.31,C413380266,185465.0,124391.69,C1801068220,632820.75,693894.05,0,0
211,PAYMENT,6208.52,C365317927,10820.0,4611.48,M563259156,0.0,0.0,0,0
211,PAYMENT,1435.12,C175003043,4611.48,3176.36,M255687866,0.0,0.0,0,0
211,CASH_IN,48316.15,C681944333,10951.0,59267.15,C901592001,815688.13,775887.22,0,0
211,DEBIT,287.68,C473636106,59267.15,58979.47,C1981317023,707894.79,708182.47,0,0
211,DEBIT,6944.2,C1686143075,58979.47,52035.27,C1864371946,2074642.69,2081586.9,0,0
211,PAYMENT,12683.66,C3991781,21176.0,8492.34,M87341090,0.0,0.0,0,0
211,PAYMENT,5991.77,C1101211331,42018.0,36026.23,M566244620,0.0,0.0,0,0
211,CASH_OUT,95147.02,C1188862481,44846.0,0.0,C1907265620,253094.15,348241.17,0,0
211,CASH_IN,63524.19,C1720311616,432.0,63956.19,C768387413,116694.34,53170.15,0,0
211,PAYMENT,4533.93,C1044674668,63956.19,59422.26,M512508669,0.0,0.0,0,0
211,CASH_OUT,29115.76,C1017270063,40315.0,11199.24,C1951668470,15873.48,44989.23,0,0
211,CASH_OUT,190806.58,C351925284,11199.24,0.0,C1596964551,1191005.81,1381812.39,0,0
211,CASH_OUT,87254.19,C157514191,106594.0,19339.81,C1746768353,0.0,87254.19,0,0
211,PAYMENT,7539.36,C1963219380,20782.0,13242.64,M1534180108,0.0,0.0,0,0
211,PAYMENT,9736.19,C7482514,50219.0,40482.81,M307073106,0.0,0.0,0,0
211,PAYMENT,92.7,C1171497558,20847.0,20754.3,M321706043,0.0,0.0,0,0
211,CASH_OUT,55896.47,C36401264,79887.0,23990.53,C1044958565,316668.91,372565.38,0,0
211,PAYMENT,8706.99,C2090516327,1119.0,0.0,M612590512,0.0,0.0,0,0
211,CASH_IN,270459.56,C1360763419,164.0,270623.56,C1887358071,0.0,0.0,0,0
211,PAYMENT,4308.94,C149608632,46641.0,42332.06,M555888453,0.0,0.0,0,0
211,CASH_OUT,225976.12,C503535154,194568.0,0.0,C35973566,565220.55,791196.67,0,0
211,CASH_OUT,45038.55,C331730091,0.0,0.0,C133839002,86491.86,131530.4,0,0
211,CASH_OUT,12868.87,C1295313267,0.0,0.0,C116329202,6496246.58,6509115.45,0,0
211,CASH_OUT,56323.27,C2103230359,0.0,0.0,C378810458,3817143.78,3873467.06,0,0
211,CASH_OUT,86328.6,C2037040328,0.0,0.0,C1285474558,221862.49,308191.1,0,0
211,CASH_OUT,343870.89,C1148710874,0.0,0.0,C651388653,3245172.76,3589043.65,0,0
211,CASH_OUT,77614.97,C786622806,0.0,0.0,C1383119400,120521.38,198136.34,0,0
211,CASH_OUT,426163.3,C920279834,0.0,0.0,C747645347,3376351.21,3802514.51,0,0
211,CASH_OUT,88177.42,C423204237,0.0,0.0,C1986398108,168589.66,256767.08,0,0
211,CASH_OUT,714535.0,C1657516111,0.0,0.0,C1132451209,947074.8,1661609.79,0,0
211,CASH_OUT,370318.43,C1541033241,0.0,0.0,C1883161725,571164.52,941482.95,0,0
211,CASH_OUT,42050.07,C1060954099,0.0,0.0,C2034660256,2438122.14,2480172.21,0,0
211,CASH_OUT,385051.07,C1794945124,0.0,0.0,C428105892,1048997.91,1434048.99,0,0
211,CASH_OUT,37447.1,C1435122876,0.0,0.0,C1961052660,1647721.2,1685168.3,0,0
