step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
188,CASH_OUT,117357.71,C388345367,138469.0,21111.29,C178796991,51289.08,168646.79,0,0
188,PAYMENT,1176.19,C2063787815,21111.29,19935.1,M1648205080,0.0,0.0,0,0
188,CASH_IN,15620.99,C197164493,590.0,16210.99,C1294208070,80169.04,64548.05,0,0
188,CASH_OUT,209361.24,C833564596,467.0,0.0,C616427714,2079115.56,2288476.8,0,0
188,CASH_IN,101567.68,C1568202105,49593.0,151160.68,C1791646487,0.0,0.0,0,0
188,CASH_OUT,213588.24,C1394826899,5577.0,0.0,C2099980455,30399.1,243987.34,0,0
188,TRANSFER,169221.7,C1535475503,0.0,0.0,C1681283844,533654.45,702876.15,0,0
188,TRANSFER,751278.75,C329197924,0.0,0.0,C1280879358,1669931.04,2421209.79,0,0
188,TRANSFER,193728.74,C144162171,0.0,0.0,C576367278,7146745.64,7340474.38,0,0
188,TRANSFER,994284.09,C1099541820,0.0,0.0,C1342471787,1439225.83,2433509.92,0,0
188,TRANSFER,495766.85,C830852645,0.0,0.0,C1248812760,1718757.0,2214523.85,0,0
188,TRANSFER,1477347.82,C1530594680,0.0,0.0,C813515457,4674292.41,6151640.24,0,0
188,TRANSFER,713553.72,C1861355265,0.0,0.0,C415396350,4771003.87,5484557.59,0,0
188,TRANSFER,14993.63,C1654564782,0.0,0.0,C1799214749,131423.46,146417.09,0,0
188,TRANSFER,209574.59,C2113251646,0.0,0.0,C287572374,445801.9,655376.48,0,0
188,TRANSFER,363417.06,C2129031997,0.0,0.0,C1655763338,1588331.54,1951748.6,0,0
188,TRANSFER,412660.46,C13810159,0.0,0.0,C705650764,599101.05,1011761.51,0,0
188,TRANSFER,704371.88,C392617356,0.0,0.0,C2114086671,5328637.98,6033009.86,0,0
188,TRANSFER,265508.89,C1191848455,0.0,0.0,C1074624436,377769.63,643278.53,0,0
188,TRANSFER,499922.46,C171492928,0.0,0.0,C1857886426,964202.86,1464125.32,0,0
188,TRANSFER,85401.3,C523246377,0.0,0.0,C959925654,357573.68,442974.98,0,0
188,TRANSFER,163570.72,C1041969150,0.0,0.0,C175252004,9967464.19,10131034.91,0,0
188,TRANSFER,294573.26,C676818984,0.0,0.0,C1753953997,436765.33,731338.59,0,0
188,TRANSFER,926332.21,C1687267748,0.0,0.0,C22262311,1281002.34,2207334.54,0,0
188,CASH_OUT,28941.79,C2078744396,49698.0,20756.21,C160106315,1307379.42,1336321.22,0,0
188,CASH_OUT,12658.46,C484752145,259001.0,246342.54,C653371610,936067.96,948726.41,0,0
188,TRANSFER,64360.07,C253841045,246342.54,181982.47,C1954556207,1692820.78,1757180.86,0,0
188,CASH_OUT,25731.84,C1712589404,10485.0,0.0,C750693494,0.0,25731.84,0,0
188,CASH_OUT,124553.33,C634021037,201072.0,76518.67,C510258222,49364.66,173917.99,0,0
188,PAYMENT,5942.21,C474971958,76518.67,70576.45,M429903820,0.0,0.0,0,0
188,CASH_OUT,211280.04,C1595895881,1584.0,0.0,C1954764756,178717.72,389997.75,0,0
188,CASH_OUT,155967.73,C688297995,9101.0,0.0,C2075781563,3568086.12,3724053.85,0,0
